,ecg,emg
0,1.1314307168361912,0.10173069623535237
1,-0.07616525582179429,0.051762354110828225
2,0.2911357077677531,0.06852681797406152
3,0.17264322220417583,0.12148213267753996
4,-0.09800073758170935,0.09935242480012418
5,-0.08528161772301085,0.1000183528292318
6,-0.005419716000357844,0.047496269490565644
7,0.13576640137387397,0.08709553987671305
8,-0.1850744052089685,0.06611134488469388
9,-0.1155195537897789,0.05018164556134126
10,0.15893562582950627,0.09241843690304914
11,0.43328885029751196,0.1097247738030088
12,0.011701697569955372,0.042014861487012944
13,-0.0351551353890166,0.09979452620263365
14,-0.014258561796809344,0.09727834686749023
15,0.28073849318394095,0.0677194656426063
16,0.009651150705024591,0.0788889922592977
17,0.8697325327802482,0.11954565044904322
18,-0.006615043116256825,0.9631526991747528
19,0.36986162180926463,0.2277736282295359
20,0.24995602583190202,-0.10043449862205742
21,-0.06402275749707936,-0.8854707832644969
22,-0.07197669610105528,-0.05246712653265226
23,-0.04632720479527508,0.3790024732566621
24,0.23817387823518943,0.528702885403431
25,-0.1456721532764323,-0.5571026994213054
26,-0.2872905292674568,-0.34721198191506036
27,-0.04540863348996532,0.16430233841541644
28,0.35584850198757945,0.08776648613874742
29,0.031454063948390065,0.11952694540147345
30,-0.16668370377550618,0.09871301489125109
31,-0.1632443223040676,0.05831623419827428
32,-0.06843368933399352,0.05212530387517878
33,0.012479410009737735,0.12854481465103956
34,-0.2869518740577212,0.06011571878309691
35,-0.232732222871846,0.0706329821753815
36,0.029841407530116826,0.062070719582269285
37,0.2723911805973388,0.10935979671044532
38,-0.1473188733583346,0.10691066060488233
39,-0.18278397033443095,0.13912946452962005
40,-0.15859077402653166,0.08670295540391554
41,0.15638274555240195,0.039229050435097335
42,-0.13753379258959136,0.0916343369272111
43,0.0637346935153244,0.09905381176736237
44,-0.06782844347219497,0.06656151615050651
45,0.3495806525905164,0.2999757599598925
46,0.06495965707099649,0.44546429525855197
47,-0.10838410676421761,0.7360642210663767
48,-0.08547647740045872,-0.042138826016984654
49,0.05662900035933549,-0.604397497728415
50,0.06275519298429272,0.6985296178635534
51,0.2932382370304494,-0.06297173834926406
52,-0.0393876363363318,-0.14348224990792288
53,0.23126883838106838,0.7702946706762024
54,0.3984810898281381,-0.5145864521893849
55,-0.006122999677476759,0.06862587311723092
56,-0.034734116253975655,0.11494777077763578
57,-0.01610397696136512,0.10621071872966747
58,0.29378980965030144,0.044887455162773995
59,-0.015979881786575445,0.07572121413246828
60,0.44308791817202065,0.061938238138249266
61,0.009146209907347436,0.04035679267395722
62,0.3996435409042083,0.10253670144322109
63,0.17384169329629895,0.04605200441567293
64,-0.08310460510386519,0.05258757878897262
65,-0.08644682314026025,0.08457713368291168
66,-0.03030519002840193,0.08774637794378046
67,0.13090997981167085,0.06506154144630744
68,-0.28985947709550985,0.034730915165881414
69,-0.29402419643694166,0.1061484081881031
70,0.021744789866142034,0.12281151126045152
71,0.34618581700876794,0.04112774044923051
72,-0.08973175161422337,0.5601183133762466
73,-0.17530111578370358,0.5944194108047798
74,-0.1650662069974172,0.3020928269481142
75,0.0816209500834677,-0.16843340679472532
76,-0.12162521680747562,-0.8511598523987925
77,1.0969384942005895,-0.4156840442335566
78,-0.13989758589545404,0.4157041465124786
79,0.2106017147325967,-0.11651190917893503
80,0.16546216935980484,0.25155021727490495
81,-0.1533324286835599,0.35876517764194066
82,-0.14789425936262024,0.04653874293042059
83,-0.10346981353351525,0.04413496984661605
84,0.17615141608028173,0.11661027846272982
85,-0.19096227541045244,0.08522031582871105
86,-0.4,0.1298939692247011
87,0.023101865454063952,0.035598619539442
88,0.42423829889266584,0.025900950773210203
89,0.045805225058206334,0.10018996066592467
90,-0.07092885488500966,0.043622892546896073
91,-0.048588738043057855,0.10800770717316865
92,0.13989270776098495,0.08701766790692798
93,0.05942666776907679,0.059802716519134096
94,0.6766812448521314,0.1128008957885946
95,-0.013934996108742104,0.053320484374558295
96,0.2782895169055386,0.09737539702718367
97,0.35037556382295043,0.10723626671747391
98,-0.02312795088188091,0.09572642893952676
99,-0.03997235873448679,0.1117266328403825
