,ecg,emg
0,1.0785874835896692,0.11435257200514465
1,0.8010794683078573,0.09428979058858306
2,0.24889277443345756,0.010085966907772357
3,-0.18951149621518726,0.05804931722219507
4,-0.36063633561010616,0.11649669279232346
5,-0.31255899229575573,0.04426806112355487
6,-0.19465703099018297,0.07144131504790034
7,-0.10957036362953773,0.02136058815146407
8,-0.07631409499355678,0.09162448499479926
9,-0.061853092272469594,0.05964788004251953
10,-0.05168788240823876,0.054897902776983115
11,-0.03926520692515138,0.08146335152016669
12,-0.02349052949930213,0.053461176253248394
13,-0.0036804660439554247,0.12838165622853906
14,0.021052780657759368,0.12250496445364699
15,0.05111947120397804,0.061050879826652714
16,0.08651750633388133,0.055574383607996033
17,0.12692949040290927,0.08691236239293884
18,0.17205980492079023,0.06425396966179987
19,0.21915969176436573,0.06712014162118324
20,0.2651873076308169,0.04436515152309479
21,0.307380914461841,0.05305920010034589
22,0.343244644343138,0.11000375917350108
23,0.3705610073283991,0.06286542362755287
24,0.3873963223993148,0.05182672286871454
25,0.3921007189094948,0.09533284683364207
26,0.38309843498421364,0.12430170205999781
27,0.3596974576500572,0.08362375170725536
28,0.3253403127439511,0.017530077644642827
29,0.28358782821802847,0.11083282714774775
30,0.23758637936179425,0.062369491320625234
31,0.19006605638031945,0.08717128888607685
32,0.14333287426438104,0.039869741366896805
33,0.09927524771344473,0.1212794417960143
34,0.059367136972050864,0.08985427222281907
35,0.02466804962211142,0.11760196869243694
36,-0.004176959417089652,0.052657158285389014
37,-0.02693464393512084,0.07146065718365069
38,-0.04385449515668674,0.11163553440539521
39,-0.055856955694103635,0.013220782053370782
40,-0.06389512217586295,0.10020680062687097
41,-0.06881509378960246,0.13476847434099382
42,-0.07135763270525385,0.04777846338950502
43,-0.07215615647469806,0.06873273291445493
44,-0.07173647547078445,0.04194354237668128
45,-0.07051680567593809,0.04385451235140651
46,-0.06880776868215946,0.10042800616205985
47,-0.06681239169102454,0.13121924319601716
48,-0.06454091734740706,0.037875369809480815
49,-0.06203796149921968,0.07735472609571194
50,-0.05956351393974646,0.11121568347914537
51,-0.057290699861788384,0.04602820968887464
52,-0.055284119750465724,0.06339209803128783
53,-0.053512222024429124,0.06095988230725222
54,-0.051855180525227716,0.059414534722543454
55,-0.0501049123508812,0.08080440920332196
56,-0.04796507785587965,0.10253503250764717
57,-0.04505108065118387,0.11274759812443463
58,-0.04089006760422517,0.0514431067027962
59,-0.03493735791805061,0.0990811887404225
60,-0.026423035772637823,0.03818082053115018
61,-0.012500520898990525,0.1163463864025022
62,0.009155529615456365,0.06122403444253287
63,0.039565181255542925,0.08740403423570309
64,0.07845990033865217,0.09091677217536351
65,0.12428268669856961,0.0672814541419442
66,0.1742989611577845,0.08958904832535791
67,0.2203339326521977,0.061032778540958565
68,0.2537605223342655,0.11163601923605126
69,0.2691375492081017,0.05437436636462254
70,0.2642117617290146,0.03717620446721666
71,0.239923807056851,0.03822857679905517
72,0.20034197453211808,0.10423019783711053
73,0.1531026222720578,0.09560058786730594
74,0.10618876582476702,0.10454334217541329
75,0.06515253949805593,0.05770831741126138
76,0.03306302172091328,0.07794618220539015
77,0.010506235043507626,0.08843274601112953
78,-0.004257626743945879,0.09269315353885432
79,-0.017414090021036065,0.09300297231871119
80,-0.042818009843112195,0.08327605676981104
81,-0.09864649023835215,0.053028455741938076
82,-0.1674115826910269,0.06844922959539905
83,-0.16420943219390893,0.1263513758825553
84,0.0265638036767766,0.08661471954796575
85,0.460461866730808,0.08688516146996479
86,0.9681812796079204,0.05701633702758369
87,1.1446990868686135,0.07884803369665293
88,0.8172782750274358,0.1198227556582828
89,0.255107467676263,0.10496316215136302
90,-0.15148646481284522,0.13305125282775238
91,-0.2856469289921145,0.10913367446553096
92,-0.21928989844123112,0.0738589088630724
93,-0.1023644998202772,0.08223648678416325
94,-0.029023249176018368,0.07889620373520866
95,0.0001547657419311444,0.1013826416883323
96,0.011835210383100817,0.13642616916767616
97,0.021035484795719196,0.06027061164134303
98,0.0336431299776125,0.12268273871387339
99,0.04949941632157686,0.0606644260689584
100,0.06981889355472498,0.06840640354432373
101,0.0952503810689166,0.07930960792958404
102,0.1261335602103896,0.05372058289580375
103,0.162676399130341,0.09231636479607011
104,0.2055372634244578,0.026357335206760552
105,0.25219560704373634,0.05392438953180389
106,0.29969611095952087,0.12413083582802371
107,0.34532501863353854,0.08316044144006934
108,0.3866101360179,0.12001772157544503
109,0.4213208315550987,0.059866502422773166
110,0.44746803617801106,0.03423596101917597
111,0.4633012089281736,0.058207220990635064
112,0.46727638055468707,0.06399773992224088
113,0.45804721063430165,0.08999883809131129
114,0.43498830566084473,0.05121280870596465
115,0.4010719830825202,0.04197763394494975
116,0.3597936418376909,0.06377729389039961
117,0.31424880989786247,0.0814791461951098
118,0.2671331442676848,0.09920007115507577
119,0.22074243098494786,0.03430514735494648
120,0.17697258512058683,0.053712125942702055
121,0.13732216942320308,0.03178799355958972
122,0.10292330005710028,0.09232201563492208
123,0.07453358453032455,0.07538530771282576
124,0.05243143796265471,0.11561096718890009
125,0.035862041910358265,0.09254810224427631
126,0.02385776603450659,0.04254858074732414
127,0.015549672793682422,0.08802089913309219
128,0.010167517443979602,0.060321283770930864
129,0.007039748039002777,0.04611431801975664
130,0.005593505429867653,0.08936013626541812
131,0.005353310933749623,0.07959284838778152
132,0.005923402945578893,0.064013485755108
133,0.006992435792455407,0.07417270551165785
134,0.00834740795116695,0.061788012240775396
135,0.009874010696011827,0.108143098292457
136,0.011556238177165596,0.13797274241165516
137,0.01338465013762484,0.0707052387559118
138,0.015233236761041453,0.07936882520915314
139,0.017017347656152478,0.060929553959161456
140,0.01871832811278791,0.09140896585051854
141,0.020383795496679864,0.09234239408281042
142,0.022131446276657765,0.050822062516740034
143,0.0241473960694721,0.04320009464804913
144,0.026683636704828026,0.044028959228096624
145,0.029964802809046107,0.06836865361722543
146,0.0350665001852655,0.07227948685094804
147,0.04394119499127221,0.06606783656713147
148,0.05830567889304598,0.05136409058428407
149,0.07961583720472871,0.08554148659194713
150,0.10906664888862554,0.1217262445776054
151,0.147746742994145,0.0998163701229856
152,0.19430760636933972,0.07674265854341894
153,0.24146693368595648,0.08822529853800486
154,0.28231330748786,0.04456990647789169
155,0.31103430777719626,0.11071985341613572
156,0.32291651201439303,0.056551000988544736
157,0.31433430799112594,0.07345182390163071
158,0.2846350423454704,0.14770698316067649
159,0.24186686305064684,0.10688813676630086
160,0.19444779848207563,0.04132669819570258
161,0.1488261108469233,0.07832795473805264
162,0.1094620522999679,0.07765846316465841
163,0.0788293514333889,0.044854767416877044
164,0.05743213672764816,0.08846645532324413
165,0.04325810938134548,0.09171346971163587
166,0.029296553775443195,0.12463369279394737
167,2.0806475841285757e-05,0.1276271621412449
168,-0.062121584144225306,0.05183160211651664
169,-0.12601753033351637,0.06816567441998217
170,-0.10135301764037434,0.10148377998052391
171,0.12817464024820002,0.021436550533227256
172,0.593289881341741,0.10850287118579902
173,1.0742664407963207,0.06808968143367622
174,1.1638326726896557,0.07303910381134077
175,0.76645051374853,0.0817611958100691
176,0.2087964288103896,0.06644554492942388
177,-0.1533761063883982,0.048372409063649105
178,-0.2429916848383754,0.07887624555187868
179,-0.15763455223112838,0.09187088408884768
180,-0.04588098178082252,0.07122596722355938
181,0.01554723578169683,0.038240689268354174
182,0.03874262474752007,0.1168038195175285
183,0.048353712524077455,0.10101817511679369
184,0.05768129160862619,0.0721206917764789
185,0.07041913946161685,0.04814646791158591
186,0.08673920486759687,0.05084468518607145
187,0.1076942686928325,0.09156493504024162
188,0.13381153804459833,0.05819716453993617
189,0.1653317726089051,0.06956344810825643
190,0.20235409120537198,0.07031979687361314
191,0.24385562864310564,0.12729200070765392
192,0.28811263915070734,0.07883655004579332
193,0.3331635377365793,0.024754418117297734
194,0.3767553070102262,0.12240271977767894
195,0.41634009740315003,0.06756932995321384
196,0.4490752271688504,0.06397549255280235
197,0.47184403309172135,0.051646315239155687
198,0.48238642514992053,0.11473066161048892
199,0.4801593634373651,0.07994143166758721
200,0.465408455161389,0.10778884809817141
201,0.43912089476814276,0.1027054357023616
202,0.40296327133222765,0.06397263491010578
203,0.35926302628616136,0.09543108526937605
204,0.31108581609706326,0.10279911442336594
205,0.2620842711980969,0.052382631364086565
206,0.21475541832487027,0.1093575953758067
207,0.1709383613314656,0.06614959142196411
208,0.13202114979123042,0.05783635041439451
209,0.09883256951896835,0.09935942861524026
210,0.0716421425709531,0.107848291626336
211,0.05016150684608811,0.08633633549321422
212,0.03360843427465756,0.07402518677627154
213,0.02096012702096272,0.07912021067715697
214,0.011608626550347965,0.08956827312010061
215,0.0048162034459606476,0.09794048628829355
216,-5.6363722984851487e-05,0.0834405046027417
217,-0.0035271635226329285,0.07367672018981788
218,-0.005993151654487407,0.06348309585554017
219,-0.007730150955410949,0.10760158125074726
220,-0.008892851397625634,0.08565797211302102
221,-0.009500069103473573,0.07455149151533481
222,-0.00953118195621532,0.04059231265623072
223,-0.009211418491494377,0.12855309883197535
224,-0.008732535849252553,0.11944373495505202
225,-0.008217537685563821,0.08616100173842553
226,-0.007720703642619754,0.12535967056802208
227,-0.007227589348729778,0.04452999222326323
228,-0.006655026418320836,0.057752982671545175
229,-0.00585112245193798,0.02958820011820179
230,-0.004595261036243717,0.09043335083563087
231,-0.0025977934781214957,0.059918686519042294
232,0.0004539453799644248,0.06857922274243511
233,0.005402278179378692,0.07756346060764822
234,0.014919034002186573,0.04511246015377128
235,0.0311456981453897,0.08012085077956621
236,0.05536170947399735,0.1078402670265342
237,0.08798446042102724,0.08088219594564353
238,0.12857108593460234,0.12098189896810332
239,0.17576488465370893,0.06236535482206711
240,0.22160093953546053,0.10565091572758731
241,0.257424413111494,0.09314234940606399
242,0.277286176652325,0.07409350119836913
243,0.27793147865528367,0.04289030430327464
244,0.2588155396293497,0.09486312905638172
245,0.22214462326547293,0.09663578633985467
246,0.17485966412850276,0.06071362629404002
247,0.12566600313113704,0.11672056220821067
248,0.08089514862347236,0.08962254697326687
249,0.044378281563792116,0.0940029128450853
250,0.017446255518581755,0.07275685611201502
251,-0.001070270114994725,0.061470730989651653
252,-0.014515119272095627,0.13755033682101656
253,-0.036709752197123885,0.09925618312194286
254,-0.08374225119094786,0.1331211633390936
255,-0.15908615472603915,0.05808639487871203
256,-0.19049530203888887,0.07589243234285864
257,-0.06604136570020865,0.027045985834424423
258,0.3039444063287257,0.1278471059987248
259,0.8125778496992138,0.0753136896539962
260,1.1195513441262426,0.10380112887022808
261,0.905797046408005,0.07714273895405557
262,0.36981961789002976,0.06340998839311836
263,-0.09627201297003382,0.0735999268231823
264,-0.29006432000614396,0.04934349756698615
265,-0.2590340692386672,0.09196122871525232
266,-0.14230099545535124,0.06613355595927231
267,-0.0594455573944115,0.06570995325150092
268,-0.025257960603787922,0.11235845002580136
269,-0.013514919008905047,0.07321493169229384
270,-0.005240140889186508,0.06365692356563521
271,0.0048140667325874634,0.049718737610748555
272,0.018372327635794796,0.08848218291036533
273,0.03600122759021983,0.0962950027011265
274,0.05865830063267935,0.05046960551839276
275,0.08680669379741288,0.04087517553220263
276,0.12042640845887725,0.040396727243325076
277,0.15901547211163566,0.10007459015822108
278,0.20193597933420288,0.07802427484088771
279,0.24687251993945808,0.092437923077577
280,0.2907788844949867,0.08611961718045878
281,0.3308436158672746,0.125754706695943
282,0.36446111267159775,0.09494817188555878
283,0.3891868431970902,0.061538542544921346
284,0.40279806619444974,0.03690012986138117
285,0.403164721711232,0.0683106725792643
286,0.3885182000839241,0.055341252198607055
287,0.3613960008348067,0.10810295520632357
288,0.3248936680224747,0.07910356114846046
289,0.2818664005720412,0.11192613233942159
290,0.23492905227515015,0.017922249381479745
291,0.1864561568321846,0.059389784680872804
292,0.13859926937887923,0.05759914485480377
293,0.09331729007184082,0.12896853215282716
294,0.0523368880951622,0.06226099830179335
295,0.017144387499452254,0.054961698377834926
296,-0.011203256653494599,0.07256589294556869
297,-0.03318801759610219,0.08902690990640694
298,-0.04984285139295382,0.10851340327216058
299,-0.0621050628064124,0.08871439403378081
300,-0.07081445189257796,0.12649433332678467
301,-0.07671331733027176,0.0931226297737552
302,-0.0804512564963021,0.07128452243972264
303,-0.08259502053086039,0.1104144454976244
304,-0.08361734404842183,0.06878370835718818
305,-0.08389361101850293,0.13322058059492475
306,-0.0837017007043587,0.073002191364688
307,-0.083221987662982,0.05071822658287016
308,-0.0825373417451032,0.05262810415135434
309,-0.08163312809519117,0.10172025827179546
310,-0.08037143410020041,0.09347556354281529
311,-0.0788301144584107,0.0946524236635822
312,-0.07726757357353072,0.03722231644234954
313,-0.07582409257434536,0.08042081937453271
314,-0.07448801653201903,0.06164751011862427
315,-0.07308810261674795,0.054720051243756854
316,-0.07129352009776004,0.08951568637079971
317,-0.06861385034331498,0.0985049490652347
318,-0.06439908682070397,0.03354726169774483
319,-0.05799739352347423,0.03980191571259191
320,-0.04760527936370709,0.07908707688527325
321,-0.030188257826053073,0.07407281141070163
322,-0.004189882688030742,0.05363179238666905
323,0.030401602501992593,0.02943357397925119
324,0.07198798948997841,0.07931182254609127
325,0.11738669744955713,0.11659886167467812
326,0.16015677091172673,0.08748013418419882
327,0.19154219907260586,0.09896136192991012
328,0.2055353939308353,0.09578397446395172
329,0.1992341041212972,0.12384679156187299
330,0.1728180080335442,0.02330718782488444
331,0.13137875990456474,0.061541183551805365
332,0.08332769159587328,0.09726902729143919
333,0.035660236778165426,0.053449212014190686
334,-0.006219509433773498,0.10951880019107739
335,-0.03751190984321205,0.04271358022692333
336,-0.05730017496259998,0.08953664412852477
337,-0.07456437678821501,0.09654398502932833
338,-0.0974814006227999,0.098171191461798
339,-0.13265929882142405,0.07753734925261434
340,-0.18513729079147456,0.05981387657191446
341,-0.2555996582600732,0.10632267126667788
342,-0.23735697954171842,0.05456768983320646
343,0.012695113323687814,0.05330877953455993
344,0.47619166395958945,0.10264604744925544
345,0.947929560651154,0.07421373440129567
346,1.013183828907452,0.08965641646811859
347,0.5824687178810762,0.051193875309628004
348,0.03455859250928648,0.11016635873827735
349,-0.3014343592216574,0.08597501951664505
350,-0.36130086271427464,0.10789169759549601
351,-0.2664190231761109,0.03170410338103787
352,-0.1626266392764732,0.12983655272951933
353,-0.10830079404364575,0.08328116012603652
354,-0.0861991836302544,0.08371753480444734
355,-0.0772261667617239,0.0431199458029051
356,-0.06968063688546927,0.10677477649554312
357,-0.057009529414668324,0.07901169832169234
358,-0.03780782172825774,0.03725379236244096
359,-0.014555576466248778,0.06572916120191462
360,0.013821997689182854,0.11171499242638824
361,0.04783485789490308,0.09722638454358781
362,0.08709156372409944,0.07889312264832518
363,0.13058315198312045,0.09595520745397428
364,0.1766449732679591,0.09491362320201009
365,0.2230826661985812,0.08631514233250309
366,0.2672332693800061,0.0618007444478049
367,0.305444224570112,0.07990133489133656
368,0.33470656345678157,0.11690189313599868
369,0.3528025462887773,0.07725760550257811
370,0.3583056618757323,0.11117491091186679
371,0.35058062758815534,0.04133566054084804
372,0.32943148381655324,0.06851813927008835
373,0.2963601174220622,0.047453631616145416
374,0.2550181045196003,0.04996250311042381
375,0.20873008077462352,0.06238325826049283
376,0.16042331953391104,0.10194219154405738
377,0.11262773182555041,0.1122987071350103
378,0.06747586635895395,0.11950862422399632
379,0.026702909524841695,0.12392695634017725
380,-0.008353314604741887,0.10555610334505149
381,-0.03672733306784557,0.035778737009843214
382,-0.05844138678018944,0.08644740619243937
383,-0.07452925166129845,0.0603822815330699
384,-0.08598215068696756,0.08205856272880459
385,-0.09369697240864147,0.10300775095165078
386,-0.09847310160757689,0.05192953451786013
387,-0.10101232354049729,0.07222014327378734
388,-0.10191882393959448,0.05669834459766608
389,-0.10169918901252709,0.11531389418443845
390,-0.10076240544242152,0.03750044591638524
391,-0.0994198603878717,0.03651008041284406
392,-0.09788351371560629,0.1296390811034109
393,-0.0962552940720081,0.12807098642633313
394,-0.09446931487878289,0.13705101566095887
395,-0.09240652982391555,0.04098118423187297
396,-0.09037808055994898,0.08360326225792937
397,-0.0885876106572857,0.10892166740989333
398,-0.08708550546920342,0.12540778067051794
399,-0.08576889213185612,0.05399113781591319
400,-0.08438163956427307,0.06321038778570472
401,-0.08251435846835949,0.10767540494365213
402,-0.0796073018910923,0.07677977846461047
403,-0.07496894950255437,0.07590765896572146
404,-0.06777429547364067,0.06899646791424587
405,-0.056927050811139274,0.04048228614442523
406,-0.03929471903478876,0.09141773521154119
407,-0.012721880992776846,0.11014701430899983
408,0.02305876506194777,0.09963217348861719
409,0.06642640347167608,0.13413574327362793
410,0.1138956080921184,0.12513836198916847
411,0.1597385473247132,0.08517116084281673
412,0.19489494944815333,0.07179620242642198
413,0.2126124276880217,0.08652015005188837
414,0.20967221775135012,0.1293473248752322
415,0.1863498097376728,0.0370755624875966
416,0.14685286942042627,0.051251901061012115
417,0.09973442054664372,0.0858041748049555
418,0.05254500450892528,0.07856557327965003
419,0.010870096711728693,0.05877886542304727
420,-0.021757620175963215,0.09618455111645532
421,-0.04481122943111003,0.0927731530115497
422,-0.059829478794651024,0.09852396836937877
423,-0.0739069615857049,0.049832050834523585
424,-0.10053825706953186,0.0528986359724892
425,-0.16315281882513571,0.06972687466463834
426,-0.2499747514921203,0.11831193065398794
427,-0.20335207306376032,0.07363685383732872
428,0.060692295127443265,0.09175752780386649
429,0.5167146269283396,0.12005399071160336
430,0.9853721094708385,0.08772249509273042
431,1.032921945406961,0.07520462202342688
432,0.5939797805258965,0.06024382904017163
433,0.050510781459337004,0.08550905606631387
434,-0.274130330910702,0.06617967992408368
435,-0.32435497248566986,0.055695144606294066
436,-0.22872792710198847,0.1153729205446265
437,-0.12483479658902508,0.14328847140030043
438,-0.07000706062070465,0.09699510157689865
439,-0.04934091486557394,0.09290117653099032
440,-0.04000753151848276,0.059983085768917414
441,-0.029347953836380794,0.08690949321781795
442,-0.01371451982801351,0.1300736175846104
443,0.005446021150540617,0.028599564440830453
444,0.029661606467814763,0.04633772321094815
445,0.05948320720113765,0.05373952011763721
446,0.09499227339486432,0.11202527744836868
447,0.13580289198852272,0.10496346634001198
448,0.18143632994404182,0.11889968891758049
449,0.23002244835616575,0.09233986949599414
450,0.2783438705074102,0.053614252201803034
451,0.3234158844620525,0.09098865885391433
452,0.3625018244242158,0.12160015640095306
453,0.393143969521033,0.030853833910458553
454,0.41315288878407663,0.11089522381902642
455,0.4205849685006217,0.10219512964582743
456,0.41347192629503565,0.11368872092262473
457,0.39216019003911157,0.04015581225229511
458,0.35990999604132207,0.03420181869460323
459,0.31982350461621006,0.05144306075580111
460,0.2747585566958515,0.04670392621719822
461,0.22732867382987074,0.1327565267038708
462,0.17990233034024586,0.0377095967869219
463,0.13459342748991754,0.06539123500792762
464,0.0932644757093607,0.0833838389199623
465,0.05753515252491362,0.07575498675288894
466,0.028629593633963245,0.03645933690896198
467,0.0062427797304224686,0.06853328409083961
468,-0.010578378770187155,0.09387331694232469
469,-0.02271776336062806,0.10649353116044266
470,-0.030988815677751105,0.029762238927750238
471,-0.03613453750248937,0.03570353589437571
472,-0.038827996097278356,0.05098804174469466
473,-0.0396798391055338,0.041003717058969824
474,-0.039236691761331974,0.03572234768105766
475,-0.03797491921910399,0.12505292051046413
476,-0.03626981969317958,0.0835622103271508
477,-0.03424443015826915,0.0886327865672065
478,-0.03200569145388528,0.09796355748784039
479,-0.029646207846655913,0.10934745878402981
480,-0.027232058259079754,0.06627240401166856
481,-0.02480279626952587,0.0979464664294959
482,-0.022371118751457544,0.11235606956367704
483,-0.01991723925162054,0.09638426063859752
484,-0.01739070589576677,0.11851228165108288
485,-0.014719255932243207,0.07100167342905227
486,-0.011875536231165391,0.08599173635766555
487,-0.008566458936971779,0.09790586395571195
488,-0.0037151182373589883,0.048293198846847185
489,0.0039425043356534585,0.12811650803364985
490,0.015821601847558726,0.0769039715304091
491,0.03348854196136674,0.1064048933353309
